"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"MCCE-761","https://onemain.atlassian.net/browse/MCCE-761","MCCE1-96","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-96","Story","Short term , alerts addition to  existing cloud watch dashboards , creation of new metrics for cloud watch alerts","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-760","https://onemain.atlassian.net/browse/MCCE-760","MCCE1-97","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-97","Story","Identify components to be monitored ","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-750","https://onemain.atlassian.net/browse/MCCE-750","MCCE1-98","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-98","Story","Check OptOut across Short Codes in ACS","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-139","https://onemain.atlassian.net/browse/MCCE-139","MCCE1-105","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-105","Story","Add Monitoring for RPC Failures","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-136","https://onemain.atlassian.net/browse/MCCE-136","MCCE1-106","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-106","Story","Loan Collections SMS - Contact Pro S1/S2 Outreach message updates fail","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-130","https://onemain.atlassian.net/browse/MCCE-130","MCCE1-107","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-107","Story","Discovery - The customer State for all SMS messages will be needed for applying State compliance rules","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-104","https://onemain.atlassian.net/browse/MCCE-104",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","TBD","MCCE-764","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-70","https://onemain.atlassian.net/browse/MCCE-70","MCCE1-109","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-109","Story","Incorporate Legal holidays for Card's SMS bot","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-34","https://onemain.atlassian.net/browse/MCCE-34","MCCE1-110","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-110","Story","As a Customer Communication Manager, I need Git repository to store CustCommEng code and assets","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-210","https://onemain.atlassian.net/browse/MCCE-210","MCCE1-111","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-111","Story","Analysis of Sinch Conversation API support for vCard and how to convert to it from Sinch's MM7 API","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-152","https://onemain.atlassian.net/browse/MCCE-152","MCCE1-112","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-112","Story","Updated  SMS Time Zone for Next Gen SMS","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-21","https://onemain.atlassian.net/browse/MCCE-21","MCCE1-114","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-114","Story","Platform : Move Contact Pro Quick Replies to OMF Servers","MCCE-1086","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-5","https://onemain.atlassian.net/browse/MCCE-5","MCCE1-116","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-116","Spike","Test Spike 1","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-3","https://onemain.atlassian.net/browse/MCCE-3","MCCE1-117","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-117","Task","Create Automation","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-224","https://onemain.atlassian.net/browse/MCCE-224","MCCE1-120","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-120","Story","Turn on Sinch's Conversation API Smart Conversations ""Offensive Contact Checker"" for a DRAFT bot and test","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-225","https://onemain.atlassian.net/browse/MCCE-225","MCCE1-121","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-121","Story","Research and provide Sinch recent additional examples of internal.nlp.expression not matching expression per LATAM-56311","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-262","https://onemain.atlassian.net/browse/MCCE-262","MCCE1-122","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-122","Story","Migrate Tier 1 SQL Server database CustomerCommunications_Mule to HA/DR cluster","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-482","https://onemain.atlassian.net/browse/MCCE-482",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","TBD","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-469","https://onemain.atlassian.net/browse/MCCE-469",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","TBD","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-448","https://onemain.atlassian.net/browse/MCCE-448","MCCE1-127","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-127","Story","Chatlayer : Improve email notification details sent to cust comm team when an error occurs","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-420","https://onemain.atlassian.net/browse/MCCE-420","MCCE1-129","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-129","Story","Chatlayer : Test customer statuses being returned regardless of the uncallable flag state","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-417","https://onemain.atlassian.net/browse/MCCE-417","MCCE1-130","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-130","Task","Create sample CallMiner transcript file dump for Cards and Servicing team","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-389","https://onemain.atlassian.net/browse/MCCE-389","MCCE1-131","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-131","Story","Contact Pro : Set up SSO for Sinch's System Configurator when accessing Contact Pro TEST and PROD tenants","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-371","https://onemain.atlassian.net/browse/MCCE-371","MCCE1-132","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-132","Story","Platform : Create Slack channel for Sinch alerts when errors/warnings occur on the Sinch platform","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-348","https://onemain.atlassian.net/browse/MCCE-348","MCCE1-133","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-133","Story","Pay Near Me (PNM) Consent Management","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-341","https://onemain.atlassian.net/browse/MCCE-341",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","TBD","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-263","https://onemain.atlassian.net/browse/MCCE-263","MCCE1-136","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-136","Story","Migrate Tier 1 SQL Server database CommonApplicationComponents_Mule to HA/DR cluster","MCCE-1094","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-193","https://onemain.atlassian.net/browse/MCCE-193","MCCE1-137","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-137","Task","In QA3, inbound SMS messages to number 812-624-8842 are not being received by CLASS","MCCE-1094","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1164","https://onemain.atlassian.net/browse/MCCE-1164","MCCE1-138","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-138","Story","Enable NLP model on Conversation History ODS to provide compliance and intent filtering","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-191","https://onemain.atlassian.net/browse/MCCE-191","MCCE1-139","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-139","Task","Analyze SQL Server database CustomerCommunications_Mule usage and need","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1430","https://onemain.atlassian.net/browse/MCCE-1430","MCCE1-142","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-142","Spike","Chatlayer: Loan Collections: Research Routing of Repo Queues ","MCCE-1283","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1414","https://onemain.atlassian.net/browse/MCCE-1414","MCCE1-145","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-145","Task","Mule : sinch-xapi : Increase timeout to 30 Seconds","MCCE-1283","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1434","https://onemain.atlassian.net/browse/MCCE-1434","MCCE1-148","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-148","Task","CustCommEngineering : ERC 2025.03 (03-13-2025)","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1284","https://onemain.atlassian.net/browse/MCCE-1284","MCCE1-151","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-151","Story","Microservices: Transfer of documentation, knowledge and processes ","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1282","https://onemain.atlassian.net/browse/MCCE-1282","MCCE1-152","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-152","Story","Increase lambda concurrency for delivering SMS messages to CLASS","MCCE-1094","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1263","https://onemain.atlassian.net/browse/MCCE-1263",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","Remove PMN Smart Link for the Central Primary Queue (Glenn)","MCCE-1093","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1193","https://onemain.atlassian.net/browse/MCCE-1193",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","Discovery: Evaluate strategy for PII in text messaging due to encryption requirements ","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1187","https://onemain.atlassian.net/browse/MCCE-1187",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","Chatlayer: Loan Coll: SMS: QA: Save Zip Code to Variable from Metadata Received from Outreach file.","MCCE-1093","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1438","https://onemain.atlassian.net/browse/MCCE-1438",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","ContactPro: Updates to Business Objects Report ","MCCE-1092","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-171","https://onemain.atlassian.net/browse/MCCE-171",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","As Operations/CLASS, I need to be able to receive SMS delivery statuses from Sinch","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-168","https://onemain.atlassian.net/browse/MCCE-168",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","Zeta/Upland Integration - deprecate and remove/clean-up all assets","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-217","https://onemain.atlassian.net/browse/MCCE-217",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","avaya-sapi :: Exception handling improvements","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-219","https://onemain.atlassian.net/browse/MCCE-219","MCCE1-154","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-154","Task","app-notifications-xapi :: Add optional attachment array to POST:/notifications request and pass to notifications-papi","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1564","https://onemain.atlassian.net/browse/MCCE-1564","MCCE1-158","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-158","Story","AWS CMDS look up: If no consent found going to DLQ should fail with appropriate reason code","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1507","https://onemain.atlassian.net/browse/MCCE-1507","MCCE1-161","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-161","Story","Create Test Plan for Custom ContactPro UI","MCCE-1086","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-194","https://onemain.atlassian.net/browse/MCCE-194","MCCE1-166","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-166","Task","Document Mule's Customer Communications SQL Server database usage ","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-2498","https://onemain.atlassian.net/browse/MCCE-2498","MCCE1-187","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-187","Spike","SMS : Investigate dealership receiving a loan collections text message on SC 25156","MCCE-1451","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1654","https://onemain.atlassian.net/browse/MCCE-1654","MCCE1-234","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-234","Task","Chatlayer : Loan Collections : Remove opt-in/out/help check and auto-replies, integrate with Comms Delegator","MCCE-1089","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1655","https://onemain.atlassian.net/browse/MCCE-1655","MCCE1-235","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-235","Task","Chatlayer : Card Collections : Remove opt-in/out/help check and auto-replies, integrate with Comms Delegator","MCCE-1089","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-2292","https://onemain.atlassian.net/browse/MCCE-2292","MCCE1-253","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-253","Story","Chatlayer: Loan Collections: Update phone lookup code to Accommodate if Multiple Accounts Returned","MCCE-1079","Blocked","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1712","https://onemain.atlassian.net/browse/MCCE-1712","MCCE1-272","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-272","Task","QA : Test SMS consent check API interface that integrates with SMS Delegator consent check service","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1713","https://onemain.atlassian.net/browse/MCCE-1713","MCCE1-273","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-273","Task","QA : Test removal of SMS consent check and auto replies from Loan Collections bot","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1714","https://onemain.atlassian.net/browse/MCCE-1714","MCCE1-274","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-274","Task","QA : Test removal of SMS consent check and auto replies from Card Collections bot","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-1711","https://onemain.atlassian.net/browse/MCCE-1711","MCCE1-285","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-285","Task","QA : Test SMS Delegator consent keyword and expression expansion and auto replies","MCCE-1089","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-71","https://onemain.atlassian.net/browse/MCCE-71","MCCE1-308","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-308","Bug","""Wrong Contact"" Flow in Card's SMS Bot Not Working as Expected","MCCE-1079","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-800","https://onemain.atlassian.net/browse/MCCE-800",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","NextGen S2 Launcher cannot process 2-nd file and subsequent files as well","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-642","https://onemain.atlassian.net/browse/MCCE-642",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Auto reply for keyword 'HELP' is not working for all SMS_code","MCCE-1094","Testing","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-929","https://onemain.atlassian.net/browse/MCCE-929",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Event bridge for SMS delivery receipt processing does not archive messages from old account","MCCE-1094","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-197","https://onemain.atlassian.net/browse/MCCE-197","MCCE1-322","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-322","Bug","Contact Pro: Quick Replies parameter CustomerFirstName is not getting replaced with actual name","MCCE-166","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCCE-4","https://onemain.atlassian.net/browse/MCCE-4","MCCE1-323","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCCE1-323","Bug","Test Bug 1","MCCE-764","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
