"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CONT-1684","https://onemain.atlassian.net/browse/CONT-1684","CONT1-67","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-67","Task","Wire up Branch Directory prod data","CONT-1655","Blocked","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-1685","https://onemain.atlassian.net/browse/CONT-1685","CONT1-68","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-68","Task","Validate Branch Directory","CONT-1655","Blocked","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-1701","https://onemain.atlassian.net/browse/CONT-1701","CONT1-69","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-69","Task","Get Shine On prod data","CONT-1656","Blocked","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-707","https://onemain.atlassian.net/browse/CONT-707","CONT1-74","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-74","Task","Our Teams (site):Policy & Procedure:State Law Grids:Utah","CONT-519","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-729","https://onemain.atlassian.net/browse/CONT-729","CONT1-75","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-75","Task","Our Teams (site):Technology:Emergency Contact Form","CONT-519","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-701","https://onemain.atlassian.net/browse/CONT-701","CONT1-99","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-99","Task","Our Teams (site):Policy & Procedure:State Law Grids:Pennsylvania","CONT-519","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-700","https://onemain.atlassian.net/browse/CONT-700","CONT1-101","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-101","Task","Our Teams (site):Policy & Procedure:State Law Grids:Oregon","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-667","https://onemain.atlassian.net/browse/CONT-667","CONT1-102","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-102","Task","Our Teams (site):Policy & Procedure:State Law Grids:North Carolina","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-571","https://onemain.atlassian.net/browse/CONT-571","CONT1-116","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-116","Task","Explore Search Customizations in SharePoint","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-575","https://onemain.atlassian.net/browse/CONT-575","CONT1-117","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-117","Task","Our Teams (site):Centralized Operations:Servicing & Collections:SC Job Aids","CONT-519","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-579","https://onemain.atlassian.net/browse/CONT-579","CONT1-118","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-118","Task","Our Teams (site):Centralized Operations:Auto Purchase Program:APP Job Aids","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-582","https://onemain.atlassian.net/browse/CONT-582","CONT1-119","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-119","Task","Our Teams (site):Centralized Operations:Central Sales:CS Job Aids","CONT-519","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-590","https://onemain.atlassian.net/browse/CONT-590","CONT1-120","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-120","Task","Our Teams (site):Centralized Operations:Centralized Operations Communications","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-620","https://onemain.atlassian.net/browse/CONT-620","CONT1-122","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-122","Task","Our Teams (site):Technology:Tips & Tools:Collaboration & Conferencing:BYOD & Workarounds(Hold per Randi)","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-621","https://onemain.atlassian.net/browse/CONT-621","CONT1-123","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-123","Task","Our Teams (site):Technology:Tips & Tools:Collaboration & Conferencing:Teams FAQ","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-624","https://onemain.atlassian.net/browse/CONT-624","CONT1-124","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-124","Task","Our Teams (site):Technology:Technology Reporting","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-625","https://onemain.atlassian.net/browse/CONT-625","CONT1-125","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-125","Task","Our Teams (site):Technology:Delivery & Performance","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-628","https://onemain.atlassian.net/browse/CONT-628","CONT1-126","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-126","Task","Our Teams (site):Technology:Community & Events:Who's New in IT","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-629","https://onemain.atlassian.net/browse/CONT-629","CONT1-127","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-127","Task","Our Teams (site):Technology:Community & Events:CLASS Release Testing","CONT-519","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CONT-694","https://onemain.atlassian.net/browse/CONT-694","CONT1-128","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CONT1-128","Task","Our Teams (site):Policy & Procedure:State Law Grids:Maine","CONT-519","Testing","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
