"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"IMG-1928","https://onemain.atlassian.net/browse/IMG-1928","IMG1-45","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-45","Epic","migration strategy to bleed traffic slowly ","IMG-1608","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-1910","https://onemain.atlassian.net/browse/IMG-1910","IMG1-46","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-46","Epic","[ForeSight] Supporting Composite FTP files ","IMG-558","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-1911","https://onemain.atlassian.net/browse/IMG-1911","IMG1-47","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-47","Epic","[IMG] 2025 Q3 Auto doc upload changes and enhancements","IMG-1949","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-846","https://onemain.atlassian.net/browse/IMG-846","IMG1-48","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-48","Epic","[KTA] New document queues for multi product and cards customer letters - on Hold","IMG-1795","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-1925","https://onemain.atlassian.net/browse/IMG-1925","IMG1-49","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-49","Epic","[WebSphere Projects] Files2Mob Application move out of WebSphere to OpenShift ","IMG-1420","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2018","https://onemain.atlassian.net/browse/IMG-2018","IMG1-51","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-51","Epic","KTA Non Payment QA Cloud migration","IMG-1608","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2094","https://onemain.atlassian.net/browse/IMG-2094","IMG1-52","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-52","Epic","[FILES2MOB] Testing support refund checks sent from Barclays instead of BNY","IMG-2062","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2121","https://onemain.atlassian.net/browse/IMG-2121","IMG1-53","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-53","Epic","KTA - Sandbox Tangent/D21 upgrade","IMG-1880","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-1912","https://onemain.atlassian.net/browse/IMG-1912","IMG1-54","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-54","Epic","[BAU] BMOSES, Ad-hoc Reporting and File Missing requests ","IMG-1949","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2020","https://onemain.atlassian.net/browse/IMG-2020","IMG1-55","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-55","Epic","KTA Payment QA Cloud migration","IMG-1608","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2017","https://onemain.atlassian.net/browse/IMG-2017","IMG1-56","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-56","Epic","KTA Non Payment INT Cloud migration","IMG-1608","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2028","https://onemain.atlassian.net/browse/IMG-2028","IMG1-57","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-57","Epic","[WebSphere-Migration] EDOCSVC Application move out of WebSphere to OpenShift ","IMG-1420","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2043","https://onemain.atlassian.net/browse/IMG-2043","IMG1-58","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-58","Epic","Product epic for BAU metrics and PowerBI reporting","IMG-1949","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-1984","https://onemain.atlassian.net/browse/IMG-1984","IMG1-59","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-59","Epic","KTA - Dev Tangent/D21 upgrade","IMG-1880","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2093","https://onemain.atlassian.net/browse/IMG-2093","IMG1-60","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-60","Epic","[WebSphere-Migration] IDCSVC Application move out of WebSphere to OpenShift ","IMG-1420","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2060","https://onemain.atlassian.net/browse/IMG-2060","IMG1-62","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-62","Epic","Samesurf KPIs and metrics","IMG-1949","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2092","https://onemain.atlassian.net/browse/IMG-2092","IMG1-63","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-63","Epic","[WebSphere-Migration] Current stage of WebSphere app for Imaging team","IMG-1420","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2085","https://onemain.atlassian.net/browse/IMG-2085","IMG1-64","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-64","Epic","[WebShpere-Migration] MOSES app convert out of WebSphere Liberty server ","IMG-1420","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2086","https://onemain.atlassian.net/browse/IMG-2086","IMG1-65","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-65","Epic","[WebSphere-Migration] bmoses Application move out of WebSphere Liberty server","IMG-1420","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2087","https://onemain.atlassian.net/browse/IMG-2087","IMG1-66","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-66","Epic","[WebSphere-Migration] IKFXWS Application move out of WebSphere","IMG-1420","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-643","https://onemain.atlassian.net/browse/IMG-643",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","SQL - Create 2 stored procs for the update dml used in KofaxDocumentSearch database","IMG-102","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-532","https://onemain.atlassian.net/browse/IMG-532",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","KTA - Cleaning KofaxdocumentSearch table ","IMG-102","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-825","https://onemain.atlassian.net/browse/IMG-825","IMG1-92","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-92","Task","CLONE4 - Learn GraphQL","IMG-820","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-722","https://onemain.atlassian.net/browse/IMG-722","IMG1-93","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-93","Task","Extract Pay Date and Pay Date Range from Paystub","IMG-774","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-857","https://onemain.atlassian.net/browse/IMG-857",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Claude 3 Sonnet","IMG-8","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-873","https://onemain.atlassian.net/browse/IMG-873",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Create a new Quarkus project for stamp paid process","IMG-451","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2021","https://onemain.atlassian.net/browse/IMG-2021","IMG1-117","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-117","Story","[BUG] - Document uploaded to branch in mobius mode shouldn't be ingested to BOX","IMG-1477","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-14","https://onemain.atlassian.net/browse/IMG-14","IMG1-132","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IMG1-132","Bug","ELF Upload Cache Fix","IMG-13","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"IMG-2000","https://onemain.atlassian.net/browse/IMG-2000",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","DMS ELF - Delete - Add button is present on the Retrieval section ","IMG-1556","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
